Network;Station;locid;locid_int;chan;locidchan;longname;sensor;sps;orientation;type;longnamesps;Units;detector;mode;output;gaintype
XB;ELYHK;42;42;UEV;42_UEV;SEIS-DC-5VV;SEIS-DC-5VV;0.01;V;Transmitted_raw_data;SEIS-DC-5VV_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;43;43;LKC;43_LKC;CTL-HKT;CTL-HKT;1;C;Transmitted_raw_data;CTL-HKT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;43;43;VKC;43_VKC;CTL-HKT;CTL-HKT;0.1;C;Transmitted_raw_data;CTL-HKT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;43;43;UKC;43_UKC;CTL-HKT;CTL-HKT;0.01;C;Transmitted_raw_data;CTL-HKT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;44;44;LEV;44_LEV;SEIS-DC+5VV;SEIS-DC+5VV;1;V;Transmitted_raw_data;SEIS-DC+5VV_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;44;44;VEV;44_VEV;SEIS-DC+5VV;SEIS-DC+5VV;0.1;V;Transmitted_raw_data;SEIS-DC+5VV_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;44;44;UEV;44_UEV;SEIS-DC+5VV;SEIS-DC+5VV;0.01;V;Transmitted_raw_data;SEIS-DC+5VV_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;45;45;LEA;45_LEA;SEIS-AC+6VSA;SEIS-AC+6VSA;1;A;Transmitted_raw_data;SEIS-AC+6VSA_1;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;45;45;VEA;45_VEA;SEIS-AC+6VSA;SEIS-AC+6VSA;0.1;A;Transmitted_raw_data;SEIS-AC+6VSA_0.1;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;45;45;UEA;45_UEA;SEIS-AC+6VSA;SEIS-AC+6VSA;0.01;A;Transmitted_raw_data;SEIS-AC+6VSA_0.01;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;46;46;LEA;46_LEA;SEIS-DC-5VA;SEIS-DC-5VA;1;A;Transmitted_raw_data;SEIS-DC-5VA_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;46;46;VEA;46_VEA;SEIS-DC-5VA;SEIS-DC-5VA;0.1;A;Transmitted_raw_data;SEIS-DC-5VA_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;46;46;UEA;46_UEA;SEIS-DC-5VA;SEIS-DC-5VA;0.01;A;Transmitted_raw_data;SEIS-DC-5VA_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;47;47;LYO;47_LYO;CAL2-HKT;CAL2-HKT;1;O;Transmitted_raw_data;CAL2-HKT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;47;47;VYO;47_VYO;CAL2-HKT;CAL2-HKT;0.1;O;Transmitted_raw_data;CAL2-HKT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;47;47;UYO;47_UYO;CAL2-HKT;CAL2-HKT;0.01;O;Transmitted_raw_data;CAL2-HKT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;48;48;LEA;48_LEA;SEIS-DC+5VA;SEIS-DC+5VA;1;A;Transmitted_raw_data;SEIS-DC+5VA_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;48;48;VEA;48_VEA;SEIS-DC+5VA;SEIS-DC+5VA;0.1;A;Transmitted_raw_data;SEIS-DC+5VA_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;48;48;UEA;48_UEA;SEIS-DC+5VA;SEIS-DC+5VA;0.01;A;Transmitted_raw_data;SEIS-DC+5VA_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
